left_shoulder_to_left_hip_dist,right_shoulder_to_right_hip_dist,left_elbow_to_left_shoulder_dist,right_elbow_to_right_shoulder_dist,left_wrist_to_left_elbow_dist,right_wrist_to_right_elbow_dist,left_hip_to_left_knee_dist,right_hip_to_right_knee_dist,left_knee_to_left_ankle_dist,right_knee_to_right_ankle_dist,left_shoulder_to_right_shoulder_dist,left_hip_to_right_hip_dist,left_eye_to_right_eye_dist,left_wrist_to_left_shoulder_dist,right_wrist_to_right_shoulder_dist,left_wrist_to_left_hip_dist,right_wrist_to_right_hip_dist,left_foot_to_left_hip_dist,right_foot_to_right_hip_dist,left_foot_to_left_shoulder_dist,right_foot_to_right_shoulder_dist,left_foot_to_left_wrist_dist,right_foot_to_right_wrist_dist,left_wrist_to_right_wrist_dist,left_elbow_to_right_elbow_dist,left_knee_to_right_knee_dist,left_foot_to_right_foot_dist,nose_left_to_wrist_dist,nose_right_to_wrist_dist,nose_left_to_foot_dist,nose_right_to_foot_dist,nose_left_to_shoulder_dist,nose_right_to_shoulder_dist,left_foot_knee_hip_angle,right_foot_knee_hip_angle,left_shoulder_hip_knee_angle,right_shoulder_hip_knee_angle,left_elbow_shoulder_hip_angle,right_elbow_shoulder_hip_angle,left_shoulder_elbow_wrist_angle,right_shoulder_elbow_wrist_angle,label
0.8544419341822339,0.8361175611379278,0.30152889924598175,0.35923185635599386,0.2589618512751507,0.310093967165136,0.20294757451467824,0.16249255492924009,0.38659233126352244,0.3438371894623555,0.016009621793520307,0.04831227574938663,0.00813362979845392,0.49856389532039813,0.594042973786377,0.6086651063219212,0.49672604780061164,0.4398402622437761,0.5901089601886513,1.2617757828239122,1.4236029957333314,0.9020256765534069,0.979711335863368,0.10248942117969831,0.05470521119102158,0.24570281876750782,0.17524609748574937,0.4374360202897932,0.5377567607539895,1.284515079847652,1.4432255700727807,0.1637557607454437,0.153210826515012,67.289772183797,179.8139722611607,65.28590945850543,172.80771877046777,19.422678283321886,10.517914949182677,125.45371386061065,124.96655266581041,Ustrasana
0.5852675301694888,0.6319296989521326,0.2346175518890201,0.21183754974015992,0.2295308747901884,0.2626543585091834,0.3113201873150922,0.20635455822697585,0.5642650970816527,0.584202076119831,0.19241057256022945,0.13083365724563267,0.02620036737445983,0.4566494753508819,0.44615611257935117,0.4120124692466712,0.27291668034109434,0.9236353171229746,0.9963978726992965,1.4419953719044525,1.5601074616532897,1.0364037804065003,1.1139948604635848,0.2982850623534273,0.29930524275010817,0.2784517597149452,0.03806703495745796,0.4188420594202547,0.36149477596425056,1.4381081200528694,1.4160880976702719,0.1075771952363312,0.2815754896851682,117.22029589332357,165.60016477451396,99.48534923377203,134.37208175961857,34.29076177870739,0.5528825294750076,159.3722301570055,139.95781031894083,Ustrasana
0.5328669503928716,0.5587646663372295,0.16821162133319642,0.3327345693618172,0.3914440569960056,0.1997023868420249,0.14779953927447817,0.12788430174455542,0.3425139906117444,0.2897970272016895,0.07600373811195017,0.08853439636990611,0.012948654226386476,0.5584785176878735,0.5297812515105169,0.502920583844962,0.37512821902128873,0.5644944608626236,0.5112500270947423,1.0286437510134878,1.0513057769465928,0.6445109040308492,0.6486254614083705,0.11729540322044607,0.23217591456248624,0.08904437215924119,0.14895202739659535,0.43712777603120195,0.5196762193469835,1.0284717375485393,1.1215933392972997,0.25221732358545446,0.1941383001258558,126.85288377368919,119.97678993022257,98.16065975036219,111.00926731482456,49.14707895903353,35.7748300786062,171.89249917043705,168.1736689824101,Ustrasana
0.4448620065852347,0.5216823190996736,0.20081907815078762,0.3144608902075377,0.34825165666448477,0.3299405420717736,0.052217841736959314,0.36709342321038785,0.37685227036506697,0.4543555312042984,0.2454642014373234,0.2386401804566411,0.06755092652493334,0.5479144654478643,0.6294999525655514,0.1911005478984155,0.24349177458126572,0.5183941561199635,0.4174199888605457,0.9193824909628843,0.9101506746393967,0.3714681315904266,0.3059701300481382,0.29385830755231207,0.3718464377602904,0.5939110250343238,0.12742851396199414,0.5717551400613871,0.7017191111978187,0.9354932302897022,0.9666967211043817,0.14775110979867728,0.11072415328373501,140.3374471603085,55.1968395783882,178.84702792342014,72.71739055459479,13.86118147657396,34.61288452271991,172.27795744382635,155.30142667179672,Ustrasana
0.545119621992691,0.5770274314595606,0.23660190703069245,0.2771031507222406,0.4338361365517198,0.3466653158707634,0.20535862752828402,0.06787167502732411,0.36898822196288433,0.20563813853519783,0.017893599148944825,0.04942780665285551,0.010585282567625429,0.6684535358275315,0.463681147052549,0.5545611112360106,0.11431993120005887,0.5414504166170957,0.3366239724362631,0.7119500070162453,0.6659682112622656,0.06825652504005991,0.34184341652300926,0.4854002499387818,0.054820782344771016,0.10469672591592627,0.1635071672727393,0.7269318509996506,0.6708354279929031,0.7862972333026443,0.7803303804808066,0.26956027908279817,0.2552355212933799,106.49265938930458,136.20490201850615,134.05454686200252,125.36636902708409,47.236129560458494,49.751248812901984,170.77175147320915,95.38703957166184,Ustrasana
0.5276637075804594,0.42649834903506073,0.3605195089290991,0.3184262944147813,0.3555612660848609,0.15032384570162735,0.23639883273731416,0.22865995853318768,0.0979344182112219,0.20576333682330333,0.5905292767499656,0.35683839708672876,0.11793256241811537,0.607878678186361,0.4667652637690436,0.10424072239222539,0.18590181805114922,0.46422484800956265,0.44274840669268556,0.9733466615233826,0.8571151407783368,0.36875547300322775,0.4185076398693352,0.44826197055703926,0.6904611601087103,0.43867864982323745,0.17517308695379583,0.550866266289505,0.5694113011520511,0.815020599034611,0.9323602859454049,0.46223310039368315,0.13682329701474072,159.2493848136737,101.27010235317734,168.11838953416023,112.5301474396972,24.923338848526477,19.850438049378578,116.18205197847836,168.69681294241144,Ustrasana
0.7534431058041702,0.680163782605494,0.29211815774208433,0.3195838680510516,0.31094429313706684,0.26280007055000165,0.2040507855222536,0.18238027691160966,0.25914781123587566,0.17305589863139442,0.040108003255545005,0.043074184456525666,0.012433628568158902,0.5995234632976719,0.5252627533188268,0.5046924012027307,0.4295169954452291,0.5514300207993359,0.5006631122157066,1.1939993389629513,1.0322784836104146,0.6748831594845544,0.5406040764069271,0.06964156895238748,0.19417992989917485,0.060781669082817825,0.17841560423175612,0.7701653132807421,0.7272465686075099,1.422300982716222,1.2672209157261134,0.29687019165771955,0.3368731356531177,165.2594400221087,116.04828488322529,141.1409795797267,165.9992483642643,48.31092811434428,16.12857511186562,167.57343295459754,128.55990217430028,Ustrasana
0.9509233191866562,0.863891965887722,0.20899339407341705,0.24699367889336854,0.2329973326993337,0.25554296264326504,1.2431470174263444,1.1725545633751968,1.1780805295135979,1.22554349913954,0.5336608209374203,0.34573381921872987,0.0639583660039881,0.07074062250236356,0.049044347153597914,0.9916235868714778,0.894207643996793,2.8126259063634866,2.7111155906754143,3.7634032488880744,3.5703422347512186,3.801912065837781,3.5963728374193473,0.6338894689066221,0.7042682599170986,0.29963982802074396,0.19576266625180583,0.49231123793847126,0.15069244949083538,3.582823850695127,3.601672349109045,0.42173648169931266,0.11289720648613337,179.60740401791537,177.94077159655254,178.61960370965954,171.99165125459402,22.471106976388743,32.43542593225196,17.343884600299425,11.030798446355115,Ustrasana
0.47799136269664433,0.6991674086001849,0.3370519442862675,0.20030455297693342,0.2514071135325908,0.3138138588917843,0.4835448414584783,0.5190565334331191,0.545411898009824,0.41847173448445807,0.07245444247793512,0.29521152904180387,0.0894405653097146,0.5848062591764536,0.3984701633708921,0.9987671874331349,0.9902781367882274,1.1670852726641356,1.0700788488985988,1.005008863257152,0.3870847050599397,0.6958904960501179,0.22084591813262416,0.27258476492586614,0.3221171934420854,0.2427656204809699,0.8547566674719057,0.43626187335268324,0.21890550035393647,0.8884310737796965,0.2560737309721426,0.14975830540192284,0.1795747331513282,135.39184134676154,139.18435777735883,30.953796956088407,29.670251312171974,134.2952439432078,75.68821388131755,167.08733457145743,99.23586861425613,Ustrasana
0.47799136269664433,0.6991674086001849,0.3370519442862675,0.20030455297693342,0.2514071135325908,0.3138138588917843,0.4835448414584783,0.5190565334331191,0.545411898009824,0.41847173448445807,0.07245444247793512,0.29521152904180387,0.0894405653097146,0.5848062591764536,0.3984701633708921,0.9987671874331349,0.9902781367882274,1.1670852726641356,1.0700788488985988,1.005008863257152,0.3870847050599397,0.6958904960501179,0.22084591813262416,0.27258476492586614,0.3221171934420854,0.2427656204809699,0.8547566674719057,0.43626187335268324,0.21890550035393647,0.8884310737796965,0.2560737309721426,0.14975830540192284,0.1795747331513282,135.39184134676154,139.18435777735883,30.953796956088407,29.670251312171974,134.2952439432078,75.68821388131755,167.08733457145743,99.23586861425613,Ustrasana
0.5723832424819265,0.5308955786016909,0.3074951524031563,0.2490989933165915,0.3700478256994244,0.30221050119978565,0.5724427911554042,0.4838248655397906,0.5793979537116687,0.5447922906011338,0.023790654395370876,0.05235983169088313,0.007241546961022022,0.6645979977506798,0.5361338683447494,0.8043950880811245,0.6885159872747555,1.059292647663529,0.9682217649812426,0.8445505611714751,0.7814030825635412,0.2569861631795452,0.2842300111920077,0.10541741896266422,0.036668287384923046,0.08070260479412954,0.041890465057943145,0.7554722757000142,0.6523116254042048,0.8826816685059922,0.847976320732192,0.21145836506054147,0.21557166987277876,95.56717572395239,97.92272040051121,104.49957558121733,106.10532516351626,68.43213220236628,65.50176176433649,157.4665956020336,152.9225628868569,Ustrasana
0.5362734652543936,0.5607327175380478,0.2587403203974463,0.2032203489411382,0.3234544594140764,0.1785259548464254,0.4478491591907907,0.30478286786651004,0.5238975044720859,0.491517759617263,0.08597163626327618,0.09047838037263602,0.004845123934166231,0.5712150921772118,0.3759044766308524,0.7248788095861577,0.5660416831596348,0.9179866842999467,0.8800111797344486,0.7249742527547792,0.7188869249473283,0.19350425519275394,0.3678150776381952,0.28491412967704605,0.1426985860732832,0.24359214522242564,0.09607366306325803,0.7330385004605333,0.5174685552047619,0.8273359780244173,0.7725012905184651,0.3170306623786219,0.2668382719407302,95.56522809920872,121.96771203157004,107.49397907681434,95.52089086846149,69.22320809611016,61.87618658996507,157.56904052075924,159.88454021252048,Ustrasana
0.543273990544008,0.5248977729138594,0.3268819662974661,0.27256373883837726,0.36652643110377287,0.28939088356054554,0.5388560369335328,0.45525551342244636,0.5488395990500563,0.4963078554064193,0.02866919208993158,0.06696911324135751,0.006145176466916793,0.6921562038326999,0.5607514435014221,0.6901006753764752,0.6248668653762073,1.017216828054038,0.9750589393601093,0.9673231371821054,0.9081336618867336,0.3284877884570861,0.37239333375952627,0.1379256757243761,0.06444609171037859,0.1575076916305412,0.06918307326598869,0.8693944975634108,0.735171856293364,1.090188436116617,1.039722186145533,0.2734223296606839,0.24673550159783586,101.25952079972207,114.94315543163479,116.54596187500645,106.91356777173955,63.01043556127676,66.3260092026574,173.1010019906322,172.49665885912472,Ustrasana
0.27563206708177007,0.28760624387907546,0.24457487528194008,0.22061435835659465,0.3494295690962211,0.31529854285053693,0.10432391313197258,0.42462539795016274,0.3793830453857009,0.5441964386664249,0.31039878608019184,0.2043700895213337,0.08893625657309745,0.5910726692474486,0.5232699205491017,0.35703542428042473,0.29094236350559755,0.6790630061452632,0.6016000899709172,0.9439711291148827,0.8697275410758862,0.3778903980918246,0.35884056212369964,0.10913510521099073,0.3026834355507044,0.4998898649113931,0.028187827774969247,0.45963422360725587,0.552257511001319,0.8183577955457431,0.8460773403956087,0.13277711053920804,0.23499420409779137,114.99210636585873,43.47023245186271,104.01200625692516,46.81017821322723,17.10318516033059,40.354413956497716,168.42785306432674,154.6544452344473,Ustrasana
0.17141564713533808,0.1052087760345926,0.20976464556249919,0.26882026321449554,0.4193476809791894,0.30552051869953545,0.32095572754726115,0.08291114361067899,0.3239133051181959,0.37129734006864695,0.09592717363417469,0.10519118185103743,0.11088424919042589,0.6229988205410655,0.5634189909884544,0.48651764563160593,0.48903759094815474,0.44899365284217635,0.38758236935352564,0.5363522114657105,0.34943787022576484,0.20904255716290668,0.506556119958783,0.03698729340113128,0.10407844192783734,0.4338362932305279,0.3409749606574057,0.7131652100348591,0.6836473179106195,0.5543548341511104,0.29719854275169244,0.266109673295412,0.19534780436423138,67.08566093796018,31.888138652526102,176.6534853557617,80.3376480480381,20.834378122782,29.148549463897922,163.03619010644223,157.57046213845848,Ustrasana
0.18194368567259578,0.03439545023538044,0.15616497280823866,0.139713147192818,0.13582672109571467,0.15503305170722234,0.22382192473864024,0.17231097273712043,0.2919031766772369,0.3014525242000677,0.2199444205073824,0.04662128995047208,0.08194457762229555,0.2919349507176461,0.26099172863769515,0.23589473103368994,0.22686785925163688,0.3849751499896411,0.5724414501898506,0.5667436909046943,0.5864095826957748,0.47005990847101103,0.5598180843184789,0.0661504612520031,0.20839499747983206,0.09831717815173668,0.2670782627413424,0.40316171275589135,0.3979193296244685,0.31719008243513097,0.5821819813407545,0.3177233390659724,0.14787922568788409,66.29549065629509,114.82386558418771,101.51020533570585,161.71810337575053,54.89200024767088,22.580499552564373,177.7353427303787,124.53977373304947,Ustrasana
0.2661420031237105,0.24930577187517858,0.23838816611266322,0.23054194216688603,0.21375382016766167,0.2373140353996295,0.27771029216526244,0.29313759189810745,0.11267105712176703,0.34664623860400334,0.24269350191426925,0.22464893302254574,0.05316746484657451,0.4513544143919305,0.4063516914417037,0.4806962195438897,0.48562250238958377,0.26298309666679015,0.7873279596775928,0.10306249667726035,0.6451818484887891,0.3484212411971769,0.3180403014365155,0.14779989779304625,0.28285299797571123,0.4900169273293929,0.6082514100682613,0.5938834797408918,0.7168194754875787,0.25903150089834376,0.8201268583968525,0.16722239082097978,0.4069213083559483,67.13199562140538,146.89230812442634,12.92942474988847,68.7624449687547,76.36981182439264,62.23241724527343,173.22538412009914,120.5720162354201,Ustrasana
0.6966644979857027,0.6559647857054589,0.2952278443476091,0.2956873869029193,0.2668097733052428,0.22240216686872544,0.46115244704675407,0.38681138496431433,0.5730031054517061,0.5166316086138805,0.06008180572505685,0.012148568966361541,0.017223074018952983,0.5577765642585563,0.5178703389418092,0.5931190573259291,0.5742220888621768,0.42385851687736925,0.6006670608496562,0.9008393996459838,0.6795453741340683,0.4849474012166783,0.16616735609850103,0.03830448890410711,0.011091917466192992,0.0657112978850758,0.3933421864308047,0.7387048499626399,0.7096851764708446,1.1389974566243897,0.8744173515581045,0.26031863018104384,0.3143186497121432,66.45193077349784,74.91351499214113,132.05699962507146,131.93937335300956,48.38921060363367,55.68355274646834,165.86236114913316,176.63251498133314,Ustrasana
0.22213857545591095,0.21095314699646858,0.19816217312661566,0.2621618009838996,0.2976118483158202,0.36480888009113904,0.32619634001679315,0.23972928933236579,0.2683726849350756,0.31770778224497215,0.08301096605006084,0.08195730253450774,0.026400538459403714,0.49287508171093525,0.6265076892757772,0.45081681378141447,0.5377557652840382,0.4625926849380818,0.437889976483717,0.6047250931756629,0.5580834449585325,0.25686466631818844,0.12555165118835065,0.2564579854819909,0.13891392149460233,0.18918260246071342,0.07775807738581424,0.2831829684456303,0.4339597759018408,0.3992550947455689,0.39711685608955566,0.2156731842824986,0.22487550421178892,84.49787354989844,75.52136240529823,68.94723101916448,41.55388695700852,58.4056524422268,53.39649185517926,167.34357163952885,175.53563016489633,Ustrasana
0.5098541701177194,0.5200864441228609,0.30585707046843263,0.4082284756952335,0.3253018622100036,0.438318511072874,0.27188946144822684,0.16187367686848553,0.3528869167116988,0.147696538184624,0.1445393842263423,0.14283793735678763,0.01714949404868326,0.6295836759475156,0.8390924582371795,0.30150056157900074,0.3728473106285258,0.7191508574499761,0.27937465923670246,0.4212627733230865,0.5692910523235309,0.643221051020511,0.3087877670626217,0.3719171550854225,0.3074377652000004,0.25000727429423114,0.7099936665265374,0.5744814196995048,0.9061670244435265,0.33522601539850183,0.6064725520494935,0.09453510421886271,0.1959203619154916,175.77440820155235,102.32166046363545,37.77028073716226,41.972153780994255,32.44470726272254,8.913378833724696,171.89839912525636,164.7718363205309,Ustrasana
0.45397312481410357,0.4496749346050961,0.3376895116708564,0.33529086673022346,0.359931329173225,0.27215830186312323,0.08815353219945316,0.17208425477065342,0.0641053602416411,0.08435979384551913,0.03956483783386814,0.07103667047215564,0.001644386859475875,0.692314079865041,0.599012719087452,0.7844494848581326,0.7612352580242561,0.19476395049816983,0.13256258858201037,0.5385105573949317,0.4996647304277683,0.9748006562866854,0.8842810366006267,0.14406128246002423,0.04694126210050438,0.15847348549789458,0.04459466186647405,0.6841050943206584,0.5419233531729389,0.698042926343173,0.6615770931002778,0.15990561066071218,0.16421570014940165,100.18362587790313,50.329314888271895,51.70545238963268,67.1248611280429,76.30154962317496,83.35889981431947,165.84954763288093,160.77452948253625,Ustrasana
0.4677062455597759,0.5679750705053963,0.18835032809537647,0.22405906170414813,0.19250891376583948,0.12336847431334166,0.121092558050487,0.30583461521976246,0.26138514956170505,0.2172111088992002,0.0945183584588999,0.05931654751210249,0.017725766027494712,0.3773817036304176,0.2770018459024152,0.6913006704979149,0.641385046529062,0.39503111760868187,0.5330235113898204,0.8088716105668184,0.6588715629684779,0.896609646132827,0.4866515640385187,0.06031591516846082,0.11076073592273562,0.20994174045860758,0.5009597600648623,0.2524271828369965,0.25934141947071393,0.9463287214614331,0.7050974864121733,0.1991632170712153,0.10984900957673528,97.66118341099164,114.4158698722979,74.4885330839156,39.35109904438631,101.47552911200924,66.34847636505215,164.5019024196875,101.80263746967266,Ustrasana
0.647739893390852,0.5235132508531067,0.23822130389425583,0.24143776988699986,0.40339244854652356,0.25231557217200556,0.3138317170260282,0.2780166107567536,0.3239176940779134,0.33504544589502516,0.26386331830093346,0.12640758256419235,0.0536330994879381,0.6414729230398033,0.48579714797453216,0.7360721007459465,0.6919402199237411,0.6323857130104605,0.6692791699436286,0.9665178329169061,0.7776520280689667,0.5135824987244947,0.41983848148578884,0.0840536627817266,0.27231017688653325,0.07978862074171754,0.15356247740861545,0.40526619630174304,0.48453327630420523,0.8214556594773815,0.8612285043302333,0.2637706264180613,0.22003176786301099,121.50091055437088,131.75917012989814,64.58014172128449,50.17760915033646,71.19284963999773,75.94226984245968,177.5152817646218,159.3957523387294,Ustrasana
0.7136789438834475,0.7630883251830235,0.1634758331987565,0.09553990162138208,0.15178294612329657,0.37065050622060713,0.342968509322124,0.5609825052034372,0.3870136207263595,0.41663147405083795,0.12182286184245786,0.1125930651600717,0.017917320933092677,0.2976406437250146,0.395834785741602,0.5399322181283261,0.7021238728722988,0.9377151424582998,1.1331700901753188,1.6461434222626485,1.8941948366781627,1.468534684640156,1.7924335142750476,0.0784130211834495,0.20166872314098797,0.35507113557175707,0.24910494414795462,0.43364367102276885,0.4038403317422389,1.785867278511731,2.034182285664722,0.1482985727487688,0.15895428463384806,160.17120554726955,161.55926976026637,176.52389200256587,165.11735080314793,25.328367327704655,1.9510369043540376,141.4815951155622,98.26047213978191,Ustrasana
