shoulder_hip_dist,hip_knee_dist,knee_foot_dist,elbow_angle,shoulder_foot_dist,hip_angle,knee_angle,label
0.31943336178901177,0.17252509277249087,158.96728608961965,0.40571449560528083,[1.74869896 2.04265763],101.01254464349097,144.2829944404012,Hanumanasana
0.3806320294333766,0.24745384329928605,165.27110262813835,0.6434345257885118,[1.71195461 1.79250687],109.16454122294465,159.74618313755983,Hanumanasana
0.3984437550587028,0.21179625308579558,166.5341939658059,0.6581765834434918,[1.70172185 1.72364379],106.03960306762481,179.21593897451137,Hanumanasana
0.4049952023921315,0.19600376826540533,170.31215873590813,0.5778678545402495,[114.70310518   1.92001699],105.89531316031233,156.2943602307746,Hanumanasana
0.3341974849672698,0.18419893816870345,169.33217851284135,0.4475016672721959,[1.91754226 1.78507556],107.71758331493778,138.21167951331574,Hanumanasana
0.42131147104868666,0.2272233346432749,135.46164559807255,0.6357704717063145,[1.6796688 1.7437074],104.4960296802082,159.5492448144256,Hanumanasana
0.2788131708427053,0.18956349545345644,176.37360658869304,0.4366955331788372,[1.61047837 1.87114323],95.98802238226676,164.69464063812597,Hanumanasana
0.44808484983826186,0.1988399344105129,164.58237600044296,0.5820934059658583,[1.73532287 1.80410918],102.40560232140587,150.7577840726761,Hanumanasana
0.4013919163191946,0.19609789805012293,171.3018228822592,0.5975950523045934,[340.42374575   1.93221595],105.62233126849763,163.41072775762012,Hanumanasana
0.4500220137801274,0.2121766360931225,35.66118538750498,0.6994068052588261,[5.74482810e+04 1.92153698e+00],91.90889111507842,166.16170516448489,Hanumanasana
0.4059415021598603,0.1929748656065748,171.4123134912876,0.4549218283319453,[2.4881136  1.82893144],108.98279099572973,0.019410154227351876,Hanumanasana
0.5679063460530218,0.2552109259197354,169.9491934373791,0.7981990951460635,[1.65215493 1.81349697],107.79596934706282,152.13212791034087,Hanumanasana
0.4446547944144589,0.39328033820912367,65.7151941237708,0.2657829738846601,[2.39859656 2.63841412],4.71493771265052,172.49320303878184,Hanumanasana
0.5202596098311689,0.209454679756701,151.43963556820046,0.48907870121071756,[1.5967771  1.49572164],9.336646297501293,85.982227557706,Hanumanasana
0.31246749942303326,0.21278740260836104,131.9798103426561,0.4710379755343216,[1.61816378 1.60721313],51.23672998765002,122.56808987373266,Hanumanasana
0.4210411309985861,0.18614787634041863,167.59687885343862,0.8746091079233057,[5.08744055 1.72142659],176.1367973962252,169.8023626509669,Hanumanasana
0.37341312875759153,0.2666497493223344,168.77943551741848,0.5940385360757168,[1.79723597 1.75674212],97.47712344693707,169.45658697942815,Hanumanasana
0.3291016633657119,0.07761480606144101,165.442258547572,0.3406944836640735,[1.97363583 1.60908936],38.871696322076794,98.82467412983718,Hanumanasana
0.4248896596093964,0.15421497087203873,170.92327895434488,0.653361293174123,[1.54276135 1.6318533 ],112.78459786744543,156.71075420780875,Hanumanasana
0.40613097634719053,0.22950522303432097,174.81760806404753,0.6706656365817881,[2.16997441e+03 1.97380799e+00],115.81637800285688,155.8213355283805,Hanumanasana
0.3826113759544022,0.24098946077722747,168.57692407900814,0.5326362643785186,[1.78796999 1.83754986],101.82282498329732,137.09007496948587,Hanumanasana
0.3814464626658044,0.19728432761726533,166.10815547258994,0.7207433374684954,[1.61740333 1.58731982],107.30762965121345,172.4551932007829,Hanumanasana
0.5019265818987272,0.24989771939047734,159.69876355128036,0.8235811741747955,[1.70017244 1.84952604],113.04485364117969,166.1624387028301,Hanumanasana
0.21730344439311383,0.09817206706013079,105.54498371892392,0.094706542441596,[2.32566422 1.88096956],5.783240185341433,143.70357092106408,Hanumanasana
0.47625574302242824,0.18127113364794484,157.96835242954018,0.6881891472295376,[1.61624466 1.66900644],98.74776790490382,176.42648178479456,Hanumanasana
0.4900110085046225,0.10822105213282646,173.2746939530961,0.6253874888489769,[2.11314268 1.66156592],129.07318270432197,157.84642416553862,Hanumanasana
0.42457906593706835,0.2342937639221425,160.21990614742006,0.6551392495681763,[1.64772248 1.8034918 ],109.30986237220667,156.96197593133283,Hanumanasana
0.47073630802984384,0.25997317547798565,4.599195978988824,0.03534945588009401,[2.73754912 2.14915265],6.195335007530422,174.58733017703076,Hanumanasana
0.40427071402019943,0.1565936294506107,173.00914925177332,0.5411485251453348,[1.73570771 1.71035504],92.77846619700627,174.82064295513726,Hanumanasana
0.47715412304817717,0.184161494882294,131.13329742158666,0.5671357311265331,[2.04496076 1.8268527 ],144.50180143574116,74.39886286345794,Hanumanasana
0.2873429175762327,0.15902948425761454,170.72919488526767,0.13747894236547786,[3.16480988 2.37851058],7.1893272436508635,143.49940240078436,Hanumanasana
0.39933126180796047,0.22056298871856042,167.26548960755423,0.42001066197243875,[1.52111019 1.49203646],9.733420296330955,86.62506121789511,Hanumanasana
0.4779265495902762,0.1777352617703236,147.57957951875102,0.660368136581604,[1.7128926  1.73241748],109.40497051261482,153.19212517393723,Hanumanasana
0.45253219894400115,0.16349069456256624,147.16983781248572,0.6098337068243411,[138.50512839   1.86537811],96.92126392171616,178.7557018372872,Hanumanasana
0.3616929400094341,0.20463998462185842,177.7175751106322,0.6194184183690139,[1.72180199 1.69400354],106.92535992305784,177.00190350979798,Hanumanasana
0.3668797110959003,0.19926523762773357,177.0188118306902,0.5576100118417796,[1.72330721 1.74826808],97.05572088068092,170.45025335393564,Hanumanasana
0.2990211980700139,0.11855588401337341,178.7069289368043,0.31863499259461403,[1.95380507 1.7757627 ],60.8654341000352,64.18165856333204,Hanumanasana
0.419763949365859,0.24400708448655237,172.0690612214103,0.6447778450177283,[1.70841174 1.73120516],103.1251098924975,161.26076365467503,Hanumanasana
0.4088023008129952,0.17611220004834535,28.036373888688047,0.5414972841418749,[20.49703792  2.17841309],172.72066390044327,71.99981791032877,Hanumanasana
0.34405170524571793,0.17251555524066456,165.13477023627019,0.5883441910321677,[420.27881947   1.89770227],119.27703985876015,155.9195313933366,Hanumanasana
0.11399561546650275,0.23776341059928505,159.47181471249937,0.5364500176713466,[1.63706021 1.61491611],161.63289429259217,179.20095656285093,Sivasana
0.051422334379219455,0.17917175826176693,140.94260084368665,0.18130961197944553,[1.63655865 1.7628652 ],25.971177402896885,98.29254174093234,Sivasana
0.06795938114382631,0.10916793757829306,165.12083260233837,0.11594447343218257,[1.86323993 2.03604596],11.8926947997486,34.13133384475565,Sivasana
0.07903068734287548,0.04678205636009535,163.59976742150113,0.2527983928141782,[2.16530734 2.07219385],69.71223909427913,114.3674883625158,Sivasana
0.05113063687736439,0.02555077899991525,14.647914689540226,0.11238932109413996,[1.98817742 1.82573181],16.9163849945935,61.162390398164845,Sivasana
0.13874134582208839,0.034131885477383626,151.61450115311717,0.24043522836669562,[1.92115489 1.87823666],10.244419722485274,37.85662092025984,Sivasana
0.09448576177270307,0.11583168252402493,75.1934431884616,0.1472106337245885,[2.19408    1.62933671],59.09141085804342,54.437365598659376,Sivasana
0.08748356851740953,0.21381160271922717,172.38039911105747,0.3462199233902497,[1.44388514 1.70465322],130.47230785171226,84.39455547936174,Sivasana
0.03189166594220626,0.23679141387109362,167.47889618072972,0.5442867937842922,[1.64057744 1.56848311],145.50176683065988,174.15310408306266,Sivasana
0.052857270629027585,0.31972690808544,167.9856445554837,0.6183639561160585,[1.14363201 1.27691852],91.16016890313848,105.99775398334995,Sivasana
0.1045377077275623,0.18553713668612487,116.49579553996072,0.28663627957582305,[1.49211781 1.7492468 ],30.36171434460132,131.4472468063195,Sivasana
0.0958536166110084,0.030323280880762197,130.8725547322909,0.18182390000553708,[2.41660418 1.81362963],4.156127442021657,58.02341215604554,Sivasana
0.2553868202145876,0.15850717559534466,66.50372337500514,0.07016577155437076,[2.34519637 2.73598443],0.5833731100226858,157.18368097358058,Sivasana
0.1482603956186028,0.2640863063920008,86.50762173961196,0.24654241521854622,[2.39003381 3.11683573],22.626225935051448,96.8653909714477,Sivasana
0.16756842062603383,0.3969237228819066,154.1776272518116,0.323005302210665,[1.78482608 1.70482131],19.411947352304693,114.42818171542278,Sivasana
0.15905022136105623,0.25324440190281355,113.30560270873393,0.32279819531570286,[1.68391177 1.51523163],27.291748869162173,106.38721672577053,Sivasana
0.20583548928760156,0.18803251022532522,13.756722713164146,0.31197924793765364,[1.70914669 1.62450775],46.6248856486916,132.32218043271266,Sivasana
0.2701460465419244,0.1416098044873133,28.026432536825332,0.2654968954121812,[1.83363586 1.49252423],1.3586600034570944,91.16811478622074,Sivasana
0.39012711819385903,0.2685144332939466,115.62024860376859,0.4093316253361366,[1.48211104 1.35052586],15.533515074976968,56.51795172244776,Sivasana
0.3022351546962671,0.24032684519890718,125.39478970064728,0.1333115590483984,[2.02851552 1.67602778],7.412821250805181,28.52061482192104,Sivasana
0.30360674615549627,0.24142179821495388,37.953072995341074,0.7920577346040627,[2.14947176 1.55550455],177.09401732420378,177.4437060719329,Vrksasana
0.3242726073871459,0.20465931938842088,67.7985009220424,0.7288268549692583,[2.42735998 1.61653613],147.27847185462704,143.1397878686354,Vrksasana
0.34694640772790153,0.1674293510226602,99.51192751322434,0.7202381344979409,[2.16975675 1.62908699],175.23681640673232,179.2624997807407,Vrksasana
0.3309370461562588,0.08768711028541631,171.21952102382397,0.34681991169027476,[2.76884306 1.94963811],153.588291123417,74.71096424307666,Vrksasana
0.46510716405159513,0.13252878423801928,126.30041610460363,0.5206401277419573,[2.63859656 3.07734273],72.64080578007248,162.3865575962489,Vrksasana
0.67290352245576,0.429678431235734,145.7992421478963,1.5425822175715829,[6.18934085 1.62988499],163.3910552434162,168.87249546809952,Vrksasana
0.8429390630627626,0.26085754289356916,58.417151021002866,1.3746542015357632,[14.47031447  1.57888365],99.22649233181934,98.26879676641921,Vrksasana
0.6541460843400545,0.29353246378939546,76.76841088313873,0.6378186072791436,[9.14312563 1.61442217],21.92823230646157,38.573765582137334,Vrksasana
0.7394247572740149,0.3279759058448281,87.91021346551635,1.095866907951305,[47.58939491  1.62228683],69.42549695247504,93.07251959183846,Vrksasana
0.6108194111532914,0.4735654943243042,166.12499702781207,0.3750947269320055,[3.40673123 1.91940396],42.639116998013385,151.36199021125427,Vrksasana
0.5830811075222494,0.285091001194533,173.40923542942775,0.7781231780528518,[2.68904203 1.54459926],84.84083337098753,80.11683846269727,Vrksasana
0.5768270651424008,0.17600083388784,61.0133057066622,0.4237709335438168,[7.25640528 1.85753186],21.889487596703475,67.49900248971292,Vrksasana
1.5995153374154778,1.5497870487906071,47.677407420468576,0.1811301055230333,[4.14158176e+05 1.83909407e+00],3.198596582046568,60.068407520240406,Vrksasana
2.3324998784436173,0.6227805487607645,35.22675514314292,2.823595677382714,[1.43047467e-04 2.85103678e+00],24.885180192578407,71.94147661064787,Vrksasana
0.2845763719538334,0.433591030054848,33.3001666163275,0.41061782914777956,[3.37259938 2.57402033],97.98211939687461,14.669067115877967,Vrksasana
0.27884408329743904,0.5504744186547104,71.37754051796004,0.40309650841728606,[5.97713132 2.50468846],80.15424291637383,7.43525639947879,Vrksasana
0.30957460988552743,0.20841209895787874,161.6410331290574,0.697765883652027,[3.84141449 1.50248282],171.5184182247731,154.79480673761284,Vrksasana
0.2593923859915702,0.15555574284449417,36.46566939680545,0.6096618884118344,[2.70148957 1.52180737],166.69598488771558,170.01424571855762,Vrksasana
0.29590524032267596,0.1897714224462378,81.13993220236387,0.7197737872021038,[2.1100796  1.50387764],173.4948609896548,172.57822527743718,Vrksasana
0.2811956838669631,0.3856213637876036,18.043825058827792,0.32367307495552766,[2.67986009 2.70667228],94.70905982704748,6.30313377003728,Vrksasana
0.3784753770915042,0.2016537386436527,65.20716543857547,0.8332882507933987,[2.36158306 1.5250598 ],133.7365526555403,120.20251663967458,Vrksasana
0.295822552177289,0.14381568703934222,46.66430254970966,0.6659031300485854,[1.89454739 1.49467136],152.74913381622906,141.52164062341805,Vrksasana
0.29620375636570306,0.3617256248983511,176.8893542198284,0.42900242952004325,[2.53751771 2.01485898],109.20557326890153,21.145881791999663,Vrksasana
0.4387170337189039,0.25242462471808946,5.103828427235096,0.7205085398916196,[3.41438482 1.58729353],89.42946585095567,50.149136947053584,Vrksasana
0.42965225505530524,0.37415183680668146,125.169114914378,0.9147099301196661,[4.0710792  1.54309855],175.68545093767875,139.2970805319859,Vrksasana
0.18340521895030978,0.3984431749326524,77.99965453987245,0.36562196061573615,[3.47938227 2.18479005],69.16629739652078,23.6604773720366,Vrksasana
0.2875953386754475,0.1863360089662772,87.741528137849,0.6197356442532406,[2.00348918 1.64896431],171.03572103332738,176.33314457421494,Vrksasana
0.24842625154435197,0.46857712865220075,143.80046537338654,0.3369134593834442,[5.37554122 2.40601043],107.2975925839697,9.274780786222612,Vrksasana
0.2834787564375944,0.42300163189803225,40.369300276153076,0.4187647867136797,[3.50151825 2.57330498],92.5006146648119,15.599260485547768,Vrksasana
0.3469578132537287,0.2327900715291275,54.649933113090114,0.8049891217107371,[2.18962673 1.55810082],168.0536139830028,179.63514298924355,Vrksasana
0.26068352086492014,0.19974924654385331,101.79489512685407,0.5836266568943148,[3.67561374 1.61877023],175.23105727543896,126.45671196669485,Vrksasana
0.3077622541570026,0.23688399988644,38.374872927431305,0.7767059511187272,[2.01788814 1.60493666],177.00735979781192,178.0214964125138,Vrksasana
0.27363316546914007,0.15413710233662564,140.14953365671005,0.6230610580037412,[2.25914442 1.6457561 ],159.02513746460764,140.89964838094232,Vrksasana
0.3430061461288894,0.2071358920611429,67.06103730496945,0.7927301741438496,[2.40737264 1.55824182],173.95579333396174,169.67791347834424,Vrksasana
0.26946073746454874,0.13816839362443775,148.58034171645977,0.581350569541752,[1.83019871 1.72337431],173.41983046590607,172.6869952963959,Vrksasana
0.35154629101063295,0.22970686315427982,22.821541374046106,0.7881792878925328,[2.2988681  1.58897579],170.66069605133526,170.94152524004892,Vrksasana
0.2735406933520374,0.47058161596709064,80.64505727798581,0.3340703853397681,[4.72420053 2.43185712],98.75530184003404,6.1149155778266095,Vrksasana
0.37721694310433773,0.25398576127346767,145.36999885961612,0.3515757872975855,[2.47248442 1.96668026],48.88725093611347,23.351179725328436,Vrksasana
0.4034398385522421,0.1081080099064419,149.82356086507116,0.7301642996930722,[2.50419101 1.59827976],172.88198089885594,176.57246483763362,Vrksasana
0.281095309370462,0.4981135434392991,155.88931853656783,0.48747044942873824,[4.1343064  2.03436488],105.47098321825442,22.297611810665135,Vrksasana
0.2705577904906917,0.13068647929673124,142.8616248003289,0.5935664476407476,[1.67466846 1.47363651],143.81354845040988,119.0509716908959,Vrksasana
0.2919079406704721,0.2437290293954603,54.24432537795109,0.4069536306177736,[2.4851761  2.25225858],111.46041678172845,26.777437196912608,Vrksasana
0.63074535417546,0.6737507799730185,59.99477659837135,0.05107325084352487,[3.54767149 1.71245657],0.705147827493039,45.31100389247029,Vrksasana
0.9075830206085156,0.7241929958650378,172.25291097097448,0.21454416425073253,[0.01377345 3.37959685],4.253718909517239,171.5250728823225,Vrksasana
0.2757591199834881,0.16215931617960497,176.77684636940097,0.4002903879424494,[1.90683243 7.21905519],151.23653979085026,51.850876842002094,Vrksasana
0.19589365798629083,0.04260586619455717,167.10016972984124,0.3783899591347177,[1.86678301 5.95909654],163.48306642109708,141.4765451079477,Vrksasana
0.25919953775550914,0.1751573460475441,131.78144060355822,0.5178846975446945,[ 6.14921454 88.3207722 ],152.37504619590132,103.67174060960252,Vrksasana
0.13653250597513072,0.33188215519788683,140.76583417651452,0.17944093796571572,[2.84419669 6.97581535],39.274450483029014,18.47299490763555,Vrksasana
0.3457647306395712,0.10746572072558662,166.87750217740316,0.5594813794159161,[ 2.09220541 26.57864773],165.06486503072935,153.62696608296613,Vrksasana
0.2961160416202752,0.16920790260895965,151.87261183813996,0.5642796291486423,[  9.83853963 662.31262541],157.29645388724177,153.35426464494589,Vrksasana
0.23619731682334455,0.154834111715997,166.53995543178834,0.5368089641685284,[12.64549103 72.28883121],145.48928862377252,129.55288613360807,Vrksasana
0.33210462755198933,0.19127311103795389,38.9715281470037,0.4253177455884666,[ 2.30639112 11.8566084 ],59.888244533831276,25.317959082162698,Vrksasana
0.3835103947149454,0.215727175919114,59.51562315435321,0.7641150375229998,[1.89076786 1.49892734],156.7682525946053,155.33633745686154,Vrksasana
0.293383089388203,0.35556797552550934,48.01785112525062,0.4958351900811591,[4.72874505 3.06511427],99.67862081165669,20.04042838049128,Vrksasana
0.27529674694809175,0.20871660858048757,56.97808154057531,0.7089726207249388,[2.42244847 1.62442909],170.29492493582669,152.53133756377088,Vrksasana
0.3052979185060971,0.2587966331742395,19.814452823823103,0.8012297824139858,[2.20663135 1.58769335],169.20758757070675,170.4847453624869,Vrksasana
0.35662415215602317,0.2461947638906176,36.94826186942257,0.8302764880438273,[2.42565138 1.56172381],157.12660453048673,166.72304558257548,Vrksasana
0.32034750776383103,0.3095107629838584,46.21361336769363,0.809931846222579,[1.66856695 1.33024201],150.5130500538745,106.58834553210076,Vrksasana
0.327066848781343,0.251714520455455,58.58626140371418,0.8242822198393689,[1.76147498 1.52361241],171.8734364118427,165.0993738406524,Vrksasana
0.2556921441038659,0.41976286829203746,35.10039021561935,0.3538175862368558,[3.66725561 2.83990684],95.88521210465518,11.568418095637442,Vrksasana
0.25980284812040844,0.24398412733617675,163.5746317032227,0.394266536613944,[2.97137563 2.04185832],115.12417932308061,29.013436126730074,Vrksasana
0.29735214050175557,0.1010218797989244,168.3486707033964,0.4166661061082766,[2.13435023 1.8698948 ],176.48230369407005,110.28949488865057,Vrksasana
0.3395677834234723,0.18264625132096515,27.229902272882082,0.7649224753487882,[2.0270582  1.55042092],163.95496738392077,153.79205838609337,Vrksasana
0.28589985925786016,0.15684088884106745,96.7149757895083,0.556165795493157,[1.71616535 1.80878712],126.4371424388593,150.59943688924542,Vrksasana
0.44128018432474125,0.05324185906038981,144.2337848411999,0.4395715725362144,[2.44255223 1.5606579 ],131.0723480068014,20.677737564295192,Padmasana
0.37148871398877487,0.15768921009742548,120.13425796737967,0.48947111993884046,[4.02157074 1.94074172],93.26083717301458,17.116623278924553,Padmasana
0.4625153611747574,0.21902504046377397,163.75052140269923,0.56299757680813,[3.68083726 1.93230895],91.50853965740556,12.202645531642247,Padmasana
0.4121125669418042,0.05439133841562358,159.33320298539596,0.5004639279356448,[3.6261275  1.86464694],84.55609638818305,7.986358499845117,Padmasana
0.39222504082046883,0.1248890424186433,168.13603151823176,0.49025951977346605,[3.60924526 1.85290143],88.88168785272302,15.393780068676232,Padmasana
0.4671882705226282,0.09176394550090898,170.50860306014522,0.5951665356616467,[2.65744839 1.83849742],114.2300303931703,169.26711206128877,Padmasana
0.45730565940811296,0.31151425555906365,38.62757251639104,0.537843833911402,[4.54555506 2.06470782],96.99327523253288,8.562259496318527,Padmasana
0.46976187070754954,0.4866006794999213,150.5840695693121,0.4768105431586149,[4.18632239 1.93257077],76.95777879554734,2.872391053787764,Padmasana
0.4035153702651022,0.2514025854430815,49.9223277594391,0.4768633356464249,[3.79255029 2.129234  ],98.51633870464049,10.451817920233518,Padmasana
0.412798682058443,0.2828287996409626,160.41910682015873,0.49041819424175975,[5.24014818 2.05694921],97.53526203757666,9.82114622386477,Padmasana
0.3586133839507628,0.270863171971476,151.07418898407715,0.47700288632352666,[5.34841364 2.14351972],80.39037309022557,10.983229210376313,Padmasana
0.4515786086846497,0.2782658423449862,154.42655517799867,0.49831789009354804,[3.64483338 2.13124713],94.55457410289979,5.410958577410236,Padmasana
0.41139333517281557,0.18745479196244547,170.00188929541974,0.4494592008404335,[3.2059753  2.02072312],99.75874682651724,7.627049822529899,Padmasana
0.457261653785896,0.30720445491905524,35.85163904994756,0.5134688498918037,[4.27084783 2.11746307],98.4730656984622,6.111794335852438,Padmasana
0.5248502142244168,0.4863309542870955,169.9454476285927,0.5848992093841529,[1.88107869 1.45514029],92.71286767110692,3.4871983721647193,Padmasana
0.4872145944034814,0.23066992781966514,135.6414780936365,0.5727317563418668,[4.47563711 1.98369331],82.95578760640038,1.4640138899626423,Padmasana
0.479286331285904,0.5958460065073078,87.16355640741651,1.5414583322168867,[6.67061907 1.74750549],174.0772175483319,179.1167971082815,Padmasana
0.4030559888210618,0.24732174941082424,158.94898699473194,0.5007759830267288,[4.31908548 2.05081572],111.79440567991259,18.876232025950863,Padmasana
0.36647044905954673,0.21337120669997198,163.94987181993235,0.42261301358076536,[2.99841833 1.98540154],101.23304832146164,13.709531619317522,Padmasana
0.394893270609055,0.21886574735210135,146.1211172883026,0.44287852855326587,[3.15256452 1.97542754],96.87877216747599,9.389571295915095,Padmasana
0.36103362401122946,0.2055826784725521,137.98875514040202,0.4247478068247402,[4.37086797 2.13986682],98.4793762401432,6.258183487629406,Padmasana
0.42187101313073844,0.36284360029477225,133.93315271220163,1.1847075645904042,[5.72040779 1.65630831],158.9072305895009,137.58345470259164,Padmasana
0.5032338200835332,0.35272049272823675,147.100888369083,0.546504642619453,[2.086232   1.62469815],97.74538282738501,1.5391865603109973,Padmasana
0.43750429362647253,0.2827755638081176,142.3602597546389,0.6498515344536248,[4.76618827 1.76662867],91.88742789720635,22.722354225740485,Padmasana
0.4450325039375883,0.44560530894866823,101.6869155884427,0.4233032864094705,[1.71884036 1.51634305],92.17175617061659,10.971895180339747,Padmasana
0.40412214249700823,0.22598719312224783,163.5768764855629,0.5560781227674267,[4.40412441 2.08797216],106.28501964515087,22.848399026882262,Padmasana
0.47663136707380827,0.24669694365810427,155.29265065284514,0.5291886814910922,[2.51774482 1.93117405],87.16007229652739,11.657642129377452,Padmasana
0.4267787928401036,0.3044911681214847,146.12784571106155,0.5126865764965327,[3.77151364 2.03261714],81.32219995349644,1.8812120823270841,Padmasana
0.2358182211431746,0.20756486198690174,148.88753990109063,0.20115524600470608,[1.98777658 1.60498426],15.70981512447455,3.8719993454422217,Padmasana
0.46958051828541586,0.23751019731536874,146.94331247180773,0.5249002731455223,[3.13174654 1.8822404 ],80.81965873793726,2.509450343974483,Padmasana
0.5325695912588807,0.24462810941873314,120.12276344255561,0.3773784926064346,[3.03163223 2.31843204],151.70032924446517,13.949369605660308,Padmasana
0.38599850118783424,0.19988302667545868,122.30179658027747,0.33161508569497794,[2.12457942 1.98178923],74.41307949582232,21.81395179925475,Padmasana
0.5691391627265288,0.07137806959511472,149.42087223238147,0.4953245829106349,[3.73427488 1.93974142],133.15167756516712,0.04659295707161863,Padmasana
0.4433669798455485,0.2689952455461419,171.4029037012257,0.5035368417648761,[3.21527299 2.05457503],93.93790216434755,6.995741776040216,Padmasana
0.6649577640088353,0.430284724999955,142.6983084461175,1.0036570508061626,[2.21589584 1.55524701],80.88753809094034,63.413662232385235,Padmasana
0.3814591842148666,0.4435062798655647,165.07202872658968,0.16916101530675443,[2.64200467 2.00418029],10.179217789317306,150.68860896129203,Padmasana
1.0077583893797635,0.1748434626192022,24.02419554872025,1.8549518942265752,[19.46382137  1.9159644 ],166.8648552555878,166.27539646974066,Padmasana
0.522876889492856,0.047079045723980806,159.35485103936884,0.5054648008777662,[3.19305661 1.80363849],47.638610954247405,142.63110017827196,Padmasana
0.6009027068696199,0.36764381002682067,174.2440899977047,0.24316810665672778,[3.51022177 2.22938591],15.19309966028719,168.09005525879672,Padmasana
0.9871421620302956,0.5730524125333603,83.93532236309673,0.7090316988266109,[13.98497522  1.60071387],12.395294900757706,8.733272312389769,Padmasana
0.8690621312500053,0.45510129172589847,165.67452675583792,0.5187972090975054,[10.52087013  1.90950296],24.37122000699058,31.13129456223105,Padmasana
0.9285687383873635,0.4696021892694377,148.16268666647628,0.43753909783613815,[23.19875494  1.97846188],33.33084332714147,162.33002084940202,Padmasana
1.6857515320515317,0.46736353371352113,136.05519041891648,2.757499597536382,[3.21485734e+06 3.19724104e+00],156.08597033480342,157.52048188293855,Padmasana
1.720289263618096,0.46396246054603063,171.84978555351717,2.2171714041806645,[5.38136930e+07 2.62886141e+00],64.2719323968226,45.994518785465225,Padmasana
2.3359819362250303,2.0276604580019115,103.3256714560667,0.4245136586309446,[10.30616644  2.24835277],0.9285784727768167,124.54219907909038,Padmasana
0.3711284612831945,0.20941816718232673,171.02579406669113,0.4675796406537733,[4.01965554 2.08449138],103.58779521834828,14.91412641106585,Padmasana
0.4418666737927548,0.265619972287996,166.79871561032354,0.5176809491361976,[4.88604642 2.19573301],106.1429887771027,11.261128010405185,Padmasana
0.4639702667961695,0.18454885799133644,159.84229103177648,0.5190674534992323,[3.63282503 1.9669071 ],114.63387052275874,17.634555917465196,Padmasana
0.44910447320522673,0.4612732174550325,143.86008561842579,0.5298634366236107,[2.57902081 1.7678396 ],76.86327356381429,17.153688291021552,Padmasana
0.8493236735289408,0.17496436899329723,142.96176045661434,1.0451427268165496,[3.35008711 1.63067413],78.42082680190491,44.51258913709073,Padmasana
0.4689965094378774,0.18530060841612558,35.61879140264514,0.5605104850262946,[4.41404015 2.01389222],116.30346673286827,24.032853888255858,Padmasana
0.47707548656459436,0.5031941725768695,68.55457399664931,1.6800640815508439,[9.33010304 1.61223531],173.3780563555875,164.9276215517819,Padmasana
0.43978448297814543,0.39337200979259224,147.2286700627968,1.139148704159051,[4.68126834 1.4927545 ],138.24555778281155,123.30425519772312,Padmasana
0.4344165838723319,0.8034310714071181,52.294105744444636,1.972971687382212,[15.75830791  1.83427001],173.75444987180498,175.60975904337772,Padmasana
0.40040732362341963,0.47950314215127887,71.63263190504722,1.3726686719851011,[4.35725517 1.57037106],168.1993294703025,169.0255001694865,Padmasana
0.31451018792497093,0.2409800004489922,131.26663333793488,0.3602983765845313,[2.48213959 1.62333285],49.0817325086659,10.158696002854017,Padmasana
